time,id,x,y,orientation,velocity,acceleration,length,width
26,656,56.5151,-49.1975,-0.7305,4.12908343340266,4.79616346638068E-13,4.1148,2.5603
27,656,56.8214,-49.4744,-0.7305,4.12908343340256,-1.01252339845814E-12,4.1148,2.5603
28,656,57.1277,-49.7513,-0.7305,4.12908343340261,5.32907051820075E-13,4.1148,2.5603
29,656,57.435725,-50.0305,-0.7305,4.15730730912453,0.28223875721916,4.1148,2.5603
30,656,57.74375,-50.3097,-0.7305,4.15730730912448,-4.79616346638068E-13,4.1148,2.5603
31,656,58.051775,-50.5889,-0.7305,4.15730730912448,0,4.1148,2.5603
32,656,58.3598,-50.8681,-0.7305,4.15730730912453,4.79616346638068E-13,4.1148,2.5603
33,656,58.672425,-51.145625,-0.7305,4.18036501097692,0.230577018523981,4.1148,2.5603
34,656,58.98505,-51.42315,-0.7305,4.18036501097692,-5.32907051820075E-14,4.1148,2.5603
35,656,59.297675,-51.700675,-0.7305,4.18036501097692,0,4.1148,2.5603
36,656,59.6103,-51.9782,-0.7305,4.18036501097692,5.32907051820075E-14,4.1148,2.5603
37,656,59.925775,-52.251225,-0.7305,4.17213525967222,-0.0822975130470471,4.1148,2.5603
38,656,60.24125,-52.52425,-0.7305,4.17213525967217,-4.52970994047064E-13,4.1148,2.5603
39,656,60.556725,-52.797275,-0.7305,4.17213525967217,0,4.1148,2.5603
40,656,60.8722,-53.0703,-0.7305,4.17213525967222,4.52970994047064E-13,4.1148,2.5603
41,656,61.1943,-53.3402,-0.7305,4.20231388642019,0.301786267479667,4.1148,2.5603
42,656,61.5164,-53.6101,-0.7305,4.20231388642024,5.41788836017076E-13,4.1148,2.5603
43,656,61.8385,-53.88,-0.7305,4.20231388642019,-5.41788836017076E-13,4.1148,2.5603
44,656,62.1606,-54.1499,-0.7305,4.20231388642019,0,4.1148,2.5603
45,656,62.47005,-54.4207,-0.7305,4.11207906660365,-0.902348198165335,4.1148,2.5603
46,656,62.7795,-54.6915,-0.7305,4.11207906660365,0,4.1148,2.5603
47,656,63.08895,-54.9623,-0.7305,4.11207906660366,6.21724893790088E-14,4.1148,2.5603
48,656,63.3984,-55.2331,-0.7305,4.11207906660365,-6.21724893790088E-14,4.1148,2.5603
49,656,63.704575,-55.50285,-0.7305,4.08054154647393,-0.315375201297199,4.1148,2.5603
50,656,64.01075,-55.7726,-0.7305,4.08054154647394,5.32907051820075E-14,4.1148,2.5603
51,656,64.316925,-56.04235,-0.7305,4.08054154647393,-5.32907051820075E-14,4.1148,2.5603
52,656,64.6231,-56.3121,-0.7305,4.08054154647393,0,4.1148,2.5603
53,656,64.92105,-56.578275,-0.7305,3.99528888974255,-0.852526567313863,4.1148,2.5603
54,656,65.219,-56.84445,-0.7305,3.9952888897425,-4.70734562441066E-13,4.1148,2.5603
55,656,65.51695,-57.110625,-0.7305,3.9952888897425,0,4.1148,2.5603
56,656,65.8149,-57.3768,-0.7305,3.99528888974255,4.70734562441066E-13,4.1148,2.5603
57,656,66.11945,-57.6432,-0.7305,4.04622864529431,0.509397555517639,4.1148,2.5603
58,656,66.424,-57.9096,-0.7305,4.04622864529431,0,4.1148,2.5603
59,656,66.72855,-58.176,-0.7305,4.04622864529425,-6.03961325396085E-13,4.1148,2.5603
60,656,67.0331,-58.4424,-0.7305,4.04622864529431,6.03961325396085E-13,4.1148,2.5603
61,656,67.3408,-58.71245,-0.7305,4.0939747495557,0.477461042613943,4.1148,2.5603
62,656,67.6485,-58.9825,-0.7305,4.09397474955586,1.53654866608122E-12,4.1148,2.5603
63,656,67.9562,-59.25255,-0.7305,4.0939747495557,-1.53654866608122E-12,4.1148,2.5603
64,656,68.2639,-59.5226,-0.7305,4.0939747495557,0,4.1148,2.5603
65,656,68.5825,-59.798975,-0.7305,4.21769013353285,1.23715383977141,4.1148,2.5603
66,656,68.9011,-60.07535,-0.7305,4.21769013353285,0,4.1148,2.5603
67,656,69.2197,-60.351725,-0.7305,4.21769013353274,-1.07469588783715E-12,4.1148,2.5603
68,656,69.5383,-60.6281,-0.7305,4.21769013353285,1.07469588783715E-12,4.1148,2.5603
69,656,69.8514,-60.90715,-0.7305,4.19404950495345,-0.236406285793995,4.1148,2.5603
70,656,70.1645,-61.1862,-0.7305,4.19404950495334,-1.06581410364015E-12,4.1148,2.5603
71,656,70.4776,-61.46525,-0.7305,4.19404950495339,4.79616346638068E-13,4.1148,2.5603
72,656,70.7907,-61.7443,-0.7305,4.19404950495345,5.86197757002083E-13,4.1148,2.5603
73,656,71.10465,-62.0219,-0.7305,4.19077990951558,-0.0326959543786387,4.1148,2.5603
74,656,71.4186,-62.2995,-0.7305,4.19077990951569,1.05693231944315E-12,4.1148,2.5603
75,656,71.73255,-62.5771,-0.7305,4.19077990951569,0,4.1148,2.5603
76,656,72.0465,-62.8547,-0.7305,4.19077990951558,-1.05693231944315E-12,4.1148,2.5603
77,656,72.360525,-63.132275,-0.7305,4.19117622213622,0.00396312620632777,4.1148,2.5603
78,656,72.67455,-63.40985,-0.7305,4.19117622213626,4.61852778244065E-13,4.1148,2.5603
79,656,72.988575,-63.687425,-0.7305,4.19117622213622,-4.61852778244065E-13,4.1148,2.5603
80,656,73.3026,-63.965,-0.7305,4.19117622213622,0,4.1148,2.5603
81,656,73.616625,-64.242525,-0.7305,4.19084509675553,-0.00331125380681918,4.1148,2.5603
82,656,73.93065,-64.52005,-0.7305,4.19084509675553,0,4.1148,2.5603
83,656,74.244675,-64.797575,-0.7305,4.19084509675563,9.41469124882133E-13,4.1148,2.5603
84,656,74.5587,-65.0751,-0.7305,4.19084509675553,-9.41469124882133E-13,4.1148,2.5603
85,656,74.8727,-65.3527,-0.7305,4.19115449488563,0.00309398130098337,4.1148,2.5603
86,656,75.1867,-65.6303,-0.7305,4.19115449488562,-1.15463194561016E-13,4.1148,2.5603
87,656,75.5007,-65.9079,-0.7305,4.19115449488562,0,4.1148,2.5603
88,656,75.8147,-66.1855,-0.7305,4.19115449488563,1.15463194561016E-13,4.1148,2.5603
89,656,76.128725,-66.463025,-0.7305,4.19084509675553,-0.00309398130098337,4.1148,2.5603
90,656,76.44275,-66.74055,-0.7305,4.19084509675553,0,4.1148,2.5603
91,656,76.756775,-67.018075,-0.7305,4.19084509675553,0,4.1148,2.5603
92,656,77.0708,-67.2956,-0.7305,4.19084509675553,0,4.1148,2.5603
93,656,77.38475,-67.5732,-0.7305,4.19077990951563,-0.000651872399037856,4.1148,2.5603
94,656,77.6987,-67.8508,-0.7305,4.19077990951564,1.24344978758018E-13,4.1148,2.5603
95,656,78.01265,-68.1284,-0.7305,4.19077990951574,9.41469124882133E-13,4.1148,2.5603
96,656,78.3266,-68.406,-0.7305,4.19077990951563,-1.06581410364015E-12,4.1148,2.5603
97,656,78.640625,-68.6836,-0.7305,4.19134179738427,0.00561887868642863,4.1148,2.5603
98,656,78.95465,-68.9612,-0.7305,4.19134179738418,-9.32587340685132E-13,4.1148,2.5603
99,656,79.268675,-69.2388,-0.7305,4.19134179738418,0,4.1148,2.5603
100,656,79.5827,-69.5164,-0.7305,4.19134179738427,9.32587340685132E-13,4.1148,2.5603
101,656,79.896725,-69.793925,-0.7305,4.19084509675553,-0.00496700628739077,4.1148,2.5603
102,656,80.21075,-70.07145,-0.7305,4.19084509675553,0,4.1148,2.5603
103,656,80.524775,-70.348975,-0.7305,4.19084509675553,0,4.1148,2.5603
104,656,80.8388,-70.6265,-0.7305,4.19084509675553,0,4.1148,2.5603
105,656,81.1528,-70.904075,-0.7305,4.19098891223783,0.0014381548229192,4.1148,2.5603
106,656,81.4668,-71.18165,-0.7305,4.19098891223772,-1.06581410364015E-12,4.1148,2.5603
107,656,81.7808,-71.459225,-0.7305,4.19098891223781,9.32587340685132E-13,4.1148,2.5603
108,656,82.0948,-71.7368,-0.7305,4.19098891223783,1.33226762955019E-13,4.1148,2.5603
109,656,82.408825,-72.0144,-0.7305,4.19134179738418,0.00352885146353898,4.1148,2.5603
110,656,82.72285,-72.292,-0.7305,4.19134179738417,-1.24344978758018E-13,4.1148,2.5603
111,656,83.036875,-72.5696,-0.7305,4.19134179738427,1.05693231944315E-12,4.1148,2.5603
112,656,83.3509,-72.8472,-0.7305,4.19134179738418,-9.32587340685132E-13,4.1148,2.5603
113,656,83.664925,-73.124725,-0.7305,4.19084509675553,-0.00496700628645819,4.1148,2.5603
114,656,83.97895,-73.40225,-0.7305,4.19084509675563,9.41469124882133E-13,4.1148,2.5603
115,656,84.292975,-73.679775,-0.7305,4.19084509675553,-9.41469124882133E-13,4.1148,2.5603
116,656,84.607,-73.9573,-0.7305,4.19084509675553,0,4.1148,2.5603
117,656,84.919275,-74.233375,-0.7305,4.16813005135391,-0.227150454016263,4.1148,2.5603
118,656,85.23155,-74.50945,-0.7305,4.168130051354,9.32587340685132E-13,4.1148,2.5603
119,656,85.543825,-74.785525,-0.7305,4.168130051354,0,4.1148,2.5603
120,656,85.8561,-75.0616,-0.7305,4.16813005135391,-9.32587340685132E-13,4.1148,2.5603
121,656,86.17475,-75.339125,-0.7305,4.22561176783909,0.574817164851797,4.1148,2.5603
122,656,86.4934,-75.61665,-0.7305,4.22561176783909,0,4.1148,2.5603
123,656,86.81205,-75.894175,-0.7305,4.22561176783907,-1.33226762955019E-13,4.1148,2.5603
124,656,87.1307,-76.1717,-0.7305,4.22561176783909,1.33226762955019E-13,4.1148,2.5603
125,656,87.455925,-76.4569,-0.7305,4.32562527994513,1.00013512106044,4.1148,2.5603
126,656,87.78115,-76.7421,-0.7305,4.32562527994493,-2.00728322852228E-12,4.1148,2.5603
127,656,88.106375,-77.0273,-0.7305,4.32562527994513,2.00728322852228E-12,4.1148,2.5603
128,656,88.4316,-77.3125,-0.7305,4.32562527994513,0,4.1148,2.5603
129,656,88.76215,-77.609375,-0.7305,4.44295023745485,1.17324957509724,4.1148,2.5603
130,656,89.0927,-77.90625,-0.7305,4.44295023745485,0,4.1148,2.5603
131,656,89.42325,-78.203125,-0.7305,4.44295023745475,-1.04805053524615E-12,4.1148,2.5603
132,656,89.7538,-78.5,-0.7305,4.44295023745485,1.04805053524615E-12,4.1148,2.5603
133,656,90.091975,-78.800775,-0.7305,4.52579198870204,0.828417512471882,4.1148,2.5603
134,656,90.43015,-79.10155,-0.7305,4.52579198870215,1.05693231944315E-12,4.1148,2.5603
135,656,90.768325,-79.402325,-0.7305,4.52579198870215,0,4.1148,2.5603
136,656,91.1065,-79.7031,-0.7305,4.52579198870204,-1.05693231944315E-12,4.1148,2.5603
137,656,91.44485,-79.99875,-0.7305,4.49321315986679,-0.325788288352573,4.1148,2.5603
138,656,91.7832,-80.2944,-0.7305,4.49321315986668,-1.07469588783715E-12,4.1148,2.5603
139,656,92.12155,-80.59005,-0.7305,4.49321315986688,2.00728322852228E-12,4.1148,2.5603
140,656,92.4599,-80.8857,-0.7305,4.49321315986679,-9.32587340685132E-13,4.1148,2.5603
141,656,92.79935,-81.17945,-0.7305,4.48904627955651,-0.0416688031027768,4.1148,2.5603
142,656,93.1388,-81.4732,-0.7305,4.48904627955641,-9.32587340685132E-13,4.1148,2.5603
143,656,93.47825,-81.76695,-0.7305,4.48904627955651,9.32587340685132E-13,4.1148,2.5603
144,656,93.8177,-82.0607,-0.7305,4.48904627955651,0,4.1148,2.5603
145,656,94.16175,-82.360475,-0.7305,4.56328229594658,0.742360163900742,4.1148,2.5603
146,656,94.5058,-82.66025,-0.7305,4.56328229594658,0,4.1148,2.5603
147,656,94.84985,-82.960025,-0.7305,4.56328229594678,2.00728322852228E-12,4.1148,2.5603
148,656,95.1939,-83.2598,-0.7305,4.56328229594658,-2.00728322852228E-12,4.1148,2.5603
149,656,95.541825,-83.5694,-0.7305,4.65729498341048,0.940126874639011,4.1148,2.5603
150,656,95.88975,-83.879,-0.7305,4.65729498341028,-2.00728322852228E-12,4.1148,2.5603
151,656,96.237675,-84.1886,-0.7305,4.65729498341048,2.00728322852228E-12,4.1148,2.5603
152,656,96.5856,-84.4982,-0.7305,4.65729498341048,0,4.1148,2.5603
153,656,96.93865,-84.81185,-0.7305,4.72250595552821,0.652109721177299,4.1148,2.5603
154,656,97.2917,-85.1255,-0.7305,4.72250595552821,0,4.1148,2.5603
155,656,97.64475,-85.43915,-0.7305,4.72250595552841,2.00728322852228E-12,4.1148,2.5603
156,656,97.9978,-85.7528,-0.7305,4.72250595552821,-2.00728322852228E-12,4.1148,2.5603
157,656,98.349225,-86.064,-0.7305,4.69409171858618,-0.284142369420293,4.1148,2.5603
158,656,98.70065,-86.3752,-0.7305,4.69409171858638,2.00728322852228E-12,4.1148,2.5603
159,656,99.052075,-86.6864,-0.7305,4.69409171858629,-9.41469124882133E-13,4.1148,2.5603
160,656,99.4035,-86.9976,-0.7305,4.69409171858618,-1.06581410364015E-12,4.1148,2.5603
161,656,99.755475,-87.30825,-0.7305,4.69456944910813,0.00477730521947883,4.1148,2.5603
162,656,100.10745,-87.6189,-0.7305,4.69456944910824,1.06581410364015E-12,4.1148,2.5603
163,656,100.459425,-87.92955,-0.7305,4.69456944910833,9.41469124882133E-13,4.1148,2.5603
164,656,100.8114,-88.2402,-0.7305,4.69456944910813,-2.00728322852228E-12,4.1148,2.5603
165,656,101.1636,-88.55065,-0.7305,4.69493389197334,0.00364442865206982,4.1148,2.5603
166,656,101.5158,-88.8611,-0.7305,4.69493389197335,1.24344978758018E-13,4.1148,2.5603
167,656,101.868,-89.17155,-0.7305,4.69493389197334,-1.24344978758018E-13,4.1148,2.5603
168,656,102.2202,-89.482,-0.7305,4.69493389197334,0,4.1148,2.5603
169,656,102.572225,-89.792525,-0.7305,4.69411734248301,-0.0081654949033183,4.1148,2.5603
170,656,102.92425,-90.10305,-0.7305,4.69411734248301,0,4.1148,2.5603
171,656,103.276275,-90.413575,-0.7305,4.6941173424831,9.50350909079134E-13,4.1148,2.5603
172,656,103.6283,-90.7241,-0.7305,4.69411734248301,-9.50350909079134E-13,4.1148,2.5603
173,656,103.98035,-91.034675,-0.7305,4.69463558889296,0.0051824640995779,4.1148,2.5603
174,656,104.3324,-91.34525,-0.7305,4.69463558889287,-9.41469124882133E-13,4.1148,2.5603
175,656,104.68445,-91.655825,-0.7305,4.69463558889286,-1.24344978758018E-13,4.1148,2.5603
176,656,105.0365,-91.9664,-0.7305,4.69463558889296,1.06581410364015E-12,4.1148,2.5603
177,656,105.38855,-92.277,-0.7305,4.69480098087235,0.00165391979387586,4.1148,2.5603
178,656,105.7406,-92.5876,-0.7305,4.69480098087234,-1.24344978758018E-13,4.1148,2.5603
179,656,106.09265,-92.8982,-0.7305,4.69480098087234,0,4.1148,2.5603
180,656,106.4447,-93.2088,-0.7305,4.69480098087235,1.24344978758018E-13,4.1148,2.5603
181,656,106.796825,-93.5193,-0.7305,4.69470196737773,-0.000990134946192711,4.1148,2.5603
182,656,107.14895,-93.8298,-0.7305,4.69470196737773,0,4.1148,2.5603
183,656,107.501075,-94.1403,-0.7305,4.69470196737764,-9.41469124882133E-13,4.1148,2.5603
184,656,107.8532,-94.4508,-0.7305,4.69470196737773,9.41469124882133E-13,4.1148,2.5603
185,656,108.20525,-94.7614,-0.7305,4.69480098087245,0.00099013494713418,4.1148,2.5603
186,656,108.5573,-95.072,-0.7305,4.69480098087225,-2.00728322852228E-12,4.1148,2.5603
187,656,108.90935,-95.3826,-0.7305,4.69480098087225,0,4.1148,2.5603
188,656,109.2614,-95.6932,-0.7305,4.69480098087245,2.00728322852228E-12,4.1148,2.5603
189,656,109.613425,-96.003725,-0.7305,4.69411734248301,-0.00683638389439523,4.1148,2.5603
190,656,109.96545,-96.31425,-0.7305,4.69411734248311,1.06581410364015E-12,4.1148,2.5603
191,656,110.317475,-96.624775,-0.7305,4.69411734248301,-1.06581410364015E-12,4.1148,2.5603
192,656,110.6695,-96.9353,-0.7305,4.69411734248301,0,4.1148,2.5603
193,656,111.02155,-97.245875,-0.7305,4.69463558889286,0.00518246409851209,4.1148,2.5603
194,656,111.3736,-97.55645,-0.7305,4.69463558889296,1.06581410364015E-12,4.1148,2.5603
195,656,111.72565,-97.867025,-0.7305,4.69463558889296,0,4.1148,2.5603
196,656,112.0777,-98.1776,-0.7305,4.69463558889286,-1.06581410364015E-12,4.1148,2.5603
197,656,112.429825,-98.488125,-0.7305,4.69486731708149,0.00231728188633262,4.1148,2.5603
198,656,112.78195,-98.79865,-0.7305,4.69486731708159,9.41469124882133E-13,4.1148,2.5603
199,656,113.134075,-99.109175,-0.7305,4.69486731708149,-9.41469124882133E-13,4.1148,2.5603
200,656,113.4862,-99.4197,-0.7305,4.69486731708149,0,4.1148,2.5603
201,656,113.83825,-99.7303,-0.7305,4.69480098087235,-0.000663362091390951,4.1148,2.5603
202,656,114.1903,-100.0409,-0.7305,4.69480098087235,0,4.1148,2.5603
203,656,114.54235,-100.3515,-0.7305,4.69480098087234,-1.24344978758018E-13,4.1148,2.5603
204,656,114.8944,-100.6621,-0.7305,4.69480098087235,1.24344978758018E-13,4.1148,2.5603
205,656,115.246425,-100.972675,-0.7305,4.69444811719118,-0.0035286368117049,4.1148,2.5603
206,656,115.59845,-101.28325,-0.7305,4.69444811719118,0,4.1148,2.5603
207,656,115.950475,-101.593825,-0.7305,4.69444811719118,0,4.1148,2.5603
208,656,116.3025,-101.9044,-0.7305,4.69444811719118,0,4.1148,2.5603
209,656,116.654625,-102.214925,-0.7305,4.69486731708149,0.00419199890309585,4.1148,2.5603
210,656,117.00675,-102.52545,-0.7305,4.69486731708159,9.41469124882133E-13,4.1148,2.5603
211,656,117.358875,-102.835975,-0.7305,4.69486731708149,-9.41469124882133E-13,4.1148,2.5603
212,656,117.711,-103.1465,-0.7305,4.69486731708149,0,4.1148,2.5603
213,656,118.0638,-103.457925,-0.7305,4.70588323936114,0.110159222796522,4.1148,2.5603
214,656,118.4166,-103.76935,-0.7305,4.70588323936114,0,4.1148,2.5603
215,656,118.7694,-104.080775,-0.7305,4.70588323936114,0,4.1148,2.5603
216,656,119.1222,-104.3922,-0.7305,4.70588323936114,0,4.1148,2.5603
217,656,119.47395,-104.7028,-0.7305,4.69255178447711,-0.133314548840344,4.1148,2.5603
218,656,119.8257,-105.0134,-0.7305,4.69255178447731,2.00728322852228E-12,4.1148,2.5603
219,656,120.17745,-105.324,-0.7305,4.6925517844772,-1.06581410364015E-12,4.1148,2.5603
220,656,120.5292,-105.6346,-0.7305,4.69255178447711,-9.41469124882133E-13,4.1148,2.5603
221,656,120.875975,-105.940675,-0.7305,4.6253087059136,-0.672430785635116,4.1148,2.5603
222,656,121.22275,-106.24675,-0.7305,4.62530870591358,-1.33226762955019E-13,4.1148,2.5603
223,656,121.569525,-106.552825,-0.7305,4.62530870591358,0,4.1148,2.5603
224,656,121.9163,-106.8589,-0.7305,4.6253087059136,1.33226762955019E-13,4.1148,2.5603
225,656,122.260125,-107.159225,-0.7305,4.56520247360396,-0.601062323096357,4.1148,2.5603
226,656,122.60395,-107.45955,-0.7305,4.56520247360396,0,4.1148,2.5603
227,656,122.947775,-107.759875,-0.7305,4.56520247360398,1.4210854715202E-13,4.1148,2.5603
228,656,123.2916,-108.0602,-0.7305,4.56520247360396,-1.4210854715202E-13,4.1148,2.5603
229,656,123.63045,-108.356,-0.7305,4.49796579022113,-0.67236683382836,4.1148,2.5603
230,656,123.9693,-108.6518,-0.7305,4.49796579022123,1.08357767203415E-12,4.1148,2.5603
231,656,124.30815,-108.9476,-0.7305,4.49796579022123,0,4.1148,2.5603
232,656,124.647,-109.2434,-0.7305,4.49796579022113,-1.08357767203415E-12,4.1148,2.5603
233,656,124.9848,-109.538375,-0.7305,4.48463031503162,-0.133354751895105,4.1148,2.5603
234,656,125.3226,-109.83335,-0.7305,4.48463031503141,-2.00728322852228E-12,4.1148,2.5603
235,656,125.6604,-110.128325,-0.7305,4.48463031503152,1.07469588783715E-12,4.1148,2.5603
236,656,125.9982,-110.4233,-0.7305,4.48463031503162,9.32587340685132E-13,4.1148,2.5603
237,656,126.336675,-110.7191,-0.7305,4.49514143965461,0.105111246229992,4.1148,2.5603
238,656,126.67515,-111.0149,-0.7305,4.49514143965461,0,4.1148,2.5603
239,656,127.013625,-111.3107,-0.7305,4.49514143965451,-1.07469588783715E-12,4.1148,2.5603
240,656,127.3521,-111.6065,-0.7305,4.49514143965461,1.07469588783715E-12,4.1148,2.5603
241,656,127.690675,-111.9023,-0.7305,4.49589446745588,0.0075302780126485,4.1148,2.5603
242,656,128.02925,-112.1981,-0.7305,4.49589446745577,-1.06581410364015E-12,4.1148,2.5603
243,656,128.367825,-112.4939,-0.7305,4.49589446745599,2.1316282072803E-12,4.1148,2.5603
244,656,128.7064,-112.7897,-0.7305,4.49589446745577,-2.1316282072803E-12,4.1148,2.5603
245,656,129.04495,-113.085525,-0.7305,4.49587069570506,-0.0002377175071544,4.1148,2.5603
246,656,129.3835,-113.38135,-0.7305,4.49587069570515,9.32587340685132E-13,4.1148,2.5603
247,656,129.72205,-113.677175,-0.7305,4.49587069570515,0,4.1148,2.5603
248,656,130.0606,-113.973,-0.7305,4.49587069570506,-9.32587340685132E-13,4.1148,2.5603
249,656,130.39915,-114.268875,-0.7305,4.49619970780876,0.00329012103701842,4.1148,2.5603
250,656,130.7377,-114.56475,-0.7305,4.49619970780907,3.08197911635943E-12,4.1148,2.5603
251,656,131.07625,-114.860625,-0.7305,4.49619970780876,-3.08197911635943E-12,4.1148,2.5603
252,656,131.4148,-115.1565,-0.7305,4.49619970780876,0,4.1148,2.5603
253,656,131.75185,-115.45095,-0.7305,4.47552795768278,-0.206717501259783,4.1148,2.5603
254,656,132.0889,-115.7454,-0.7305,4.47552795768278,0,4.1148,2.5603
255,656,132.42595,-116.03985,-0.7305,4.47552795768266,-1.21680443498917E-12,4.1148,2.5603
256,656,132.763,-116.3343,-0.7305,4.47552795768278,1.21680443498917E-12,4.1148,2.5603
257,656,133.10535,-116.6301,-0.7305,4.52439125739571,0.488632997129317,4.1148,2.5603
258,656,133.4477,-116.9259,-0.7305,4.52439125739593,2.1493917756743E-12,4.1148,2.5603
259,656,133.79005,-117.2217,-0.7305,4.52439125739593,0,4.1148,2.5603
260,656,134.1324,-117.5175,-0.7305,4.52439125739571,-2.1493917756743E-12,4.1148,2.5603
261,656,134.4811,-117.8201,-0.7305,4.61690859775244,0.925173403567321,4.1148,2.5603
262,656,134.8298,-118.1227,-0.7305,4.61690859775232,-1.21680443498917E-12,4.1148,2.5603
263,656,135.1785,-118.4253,-0.7305,4.61690859775244,1.21680443498917E-12,4.1148,2.5603
264,656,135.5272,-118.7279,-0.7305,4.61690859775244,0,4.1148,2.5603
265,656,135.88145,-119.03955,-0.7305,4.71824951650509,1.01340918752649,4.1148,2.5603
266,656,136.2357,-119.3512,-0.7305,4.71824951650509,0,4.1148,2.5603
267,656,136.58995,-119.66285,-0.7305,4.71824951650488,-2.1316282072803E-12,4.1148,2.5603
268,656,136.9442,-119.9745,-0.7305,4.71824951650509,2.1316282072803E-12,4.1148,2.5603
269,656,137.304625,-120.292925,-0.7305,4.80937273716634,0.911232206612453,4.1148,2.5603
270,656,137.66505,-120.61135,-0.7305,4.80937273716665,3.07309733216243E-12,4.1148,2.5603
271,656,138.025475,-120.929775,-0.7305,4.80937273716643,-2.1316282072803E-12,4.1148,2.5603
272,656,138.3859,-121.2482,-0.7305,4.80937273716634,-9.41469124882133E-13,4.1148,2.5603
273,656,138.751825,-121.567875,-0.7305,4.85894238749551,0.4956965032917,4.1148,2.5603
274,656,139.11775,-121.88755,-0.7305,4.85894238749551,0,4.1148,2.5603
275,656,139.483675,-122.207225,-0.7305,4.85894238749541,-9.41469124882133E-13,4.1148,2.5603
276,656,139.8496,-122.5269,-0.7305,4.85894238749551,9.41469124882133E-13,4.1148,2.5603
277,656,140.213975,-122.845325,-0.7305,4.83904557996719,-0.198968075283217,4.1148,2.5603
278,656,140.57835,-123.16375,-0.7305,4.83904557996709,-9.2370555648813E-13,4.1148,2.5603
279,656,140.942725,-123.482175,-0.7305,4.83904557996719,9.2370555648813E-13,4.1148,2.5603
280,656,141.3071,-123.8006,-0.7305,4.83904557996719,0,4.1148,2.5603
281,656,141.671425,-124.118975,-0.7305,4.8383400691767,-0.00705510790488084,4.1148,2.5603
282,656,142.03575,-124.43735,-0.7305,4.8383400691767,0,4.1148,2.5603
283,656,142.400075,-124.755725,-0.7305,4.83834006917639,-3.07309733216243E-12,4.1148,2.5603
284,656,142.7644,-125.0741,-0.7305,4.8383400691767,3.07309733216243E-12,4.1148,2.5603
285,656,143.128775,-125.392475,-0.7305,4.83871657828808,0.0037650911137721,4.1148,2.5603
286,656,143.49315,-125.71085,-0.7305,4.8387165782882,1.20792265079217E-12,4.1148,2.5603
287,656,143.857525,-126.029225,-0.7305,4.83871657828808,-1.20792265079217E-12,4.1148,2.5603
288,656,144.2219,-126.3476,-0.7305,4.83871657828808,0,4.1148,2.5603
289,656,144.586225,-126.666025,-0.7305,4.83866909645627,-0.000474818318103587,4.1148,2.5603
290,656,144.95055,-126.98445,-0.7305,4.83866909645627,0,4.1148,2.5603
291,656,145.314875,-127.302875,-0.7305,4.83866909645596,-3.07309733216243E-12,4.1148,2.5603
292,656,145.6792,-127.6213,-0.7305,4.83866909645627,3.07309733216243E-12,4.1148,2.5603
